f1,ref,pred
0.8627450980392156,"“_PU/接到_VV/通知书_NN/,_PU/我_PN/真_AD/想_VV/跳_VV/起来_VV/”_PU/,_PU/丁豪_NR/说_VV/,_PU/但_AD/他_PN/却_AD/无法_AD/用_VV/“_PU/跳_NN/”_PU/来_MSP/表达_VV/自己_PN/的_DEG/激动_VA/之_DEC/情_NN/。_PU ","“_PU/接到_VV/通知书_NN/,_PU/我_PN/真_AD/想_VV/跳_VV/起来_VV/”_PU/,_PU/丁豪_NR/说_VV/,_PU/但_AD/他_PN/却_AD/无法_AD/用_P/“_PU/跳_VV/”_PU/来_MSP/表达_VV/自己_PN/的_DEG/激动_JJ/之_DEG/情_NN/。_PU "
0.9302325581395349,"三_CD/岁_M/时_LC/一_CD/场_M/高烧_NN/,_PU/使_VV/他_PN/患上_VV/了_AS/严重_VA/的_DEC/小儿麻痹_NN/后遗症_NN/,_PU/这_DT/一_CD/年_M/他_PN/被_LB/福利院_NN/收养_VV/。_PU ","三_CD/岁_M/时_LC/一_CD/场_M/高烧_NN/,_PU/使_VV/他_PN/患上_VV/了_AS/严重_VA/的_DEC/小儿_NN/麻痹_NN/后遗症_NN/,_PU/这_DT/一_CD/年_M/他_PN/被_LB/福利院_NN/收养_VV/。_PU "
1.0,"丁豪_NR/在_P/儿童_NN/福利院_NN/读完_VV/小学_NN/,_PU/随后_AD/进入_VV/附近_NN/乡里_NN/一_CD/所_M/学校_NN/上_VV/初中_NN/。_PU ","丁豪_NR/在_P/儿童_NN/福利院_NN/读完_VV/小学_NN/,_PU/随后_AD/进入_VV/附近_NN/乡里_NN/一_CD/所_M/学校_NN/上_VV/初中_NN/。_PU "
0.7500000000000001,"一开始_AD/由_P/福利院_NN/的_DEG/老师_NN/接送_VV/,_PU/初二_NN/后_LC/住校_VV/,_PU/每_DT/个_M/星期六_NT/回到_VV/福利院_NN/,_PU/无论_CS/刮风_VV/下雨_VV/,_PU/从_AD/不_AD/缺课_VV/。_PU ","一开始_AD/由_P/福利院_NN/的_DEG/老师_NN/接送_VV/,_PU/初二_NT/后_LC/住校_VV/,_PU/每_DT/个_M/星期六_NT/回到_VV/福利院_NN/,_PU/无论_AD/刮风下雨_VV/,_PU/从不_AD/缺课_VV/。_PU "
0.9333333333333333,"今年_NT/,_PU/他_PN/参加_VV/高考_NN/,_PU/并_CC/以_P/合格_VV/的_DEC/成绩_NN/被_LB/杭州_NR/大学_NN/录取_VV/。_PU ","今年_NT/,_PU/他_PN/参加_VV/高考_NN/,_PU/并_CC/以_P/合格_VA/的_DEC/成绩_NN/被_LB/杭州_NR/大学_NN/录取_VV/。_PU "
1.0,"丁豪_NR/的_DEG/成功_NN/,_PU/凝聚_VV/了_AS/社会_NN/各界_NN/的_DEG/心血_NN/。_PU ","丁豪_NR/的_DEG/成功_NN/,_PU/凝聚_VV/了_AS/社会_NN/各界_NN/的_DEG/心血_NN/。_PU "
0.8928571428571429,"儿童_NN/福利院_NN/十六_CD/年_M/如_VV/一_CD/日_M/地_DEV/关心_VV/、_PU/爱护_VV/他_PN/,_PU/去年_NT/以来_LC/,_PU/仅_AD/为_P/他_PN/交纳_VV/学费_NN/、_PU/买_VV/资料_NN/、_PU/买_VV/营养品_NN/,_PU/就_AD/花_VV/了_AS/三千多_CD/元_M/人民币_NN/。_PU ","儿童_NN/福利院_NN/十六_CD/年_M/如一日_AD/地_DEV/关心_VV/、_PU/爱护_VV/他_PN/,_PU/去年_NT/以来_LC/,_PU/仅_AD/为_P/他_PN/交纳_VV/学费_NN/、_PU/买_VV/资料_NN/、_PU/买_VV/营养品_NN/,_PU/就_AD/花_VV/了_AS/三千多_CD/元_M/人民币_NN/。_"
0.8181818181818182,社会_NN/各界_NN/也_AD/向_P/他_PN/伸出_VV/了_AS/援助_VV/之_DEC/手_NN/。_PU ,社会_NN/各界_NN/也_AD/向_P/他_PN/伸出_VV/了_AS/援助_NN/之_DEG/手_NN/。_PU 
0.9090909090909091,"得知_VV/丁豪_NR/考上_VV/大学_NN/后_LC/,_PU/杭州_NR/隆昌_NR/粮油_NN/贸易_NN/公司_NN/捐款_VV/二万_CD/元_M/,_PU/资助_VV/他_PN/上_VV/大学_NN/,_PU/假肢厂_NN/等_ETC/单位_NN/则_AD/给_P/他_PN/送上_VV/了_AS/轮椅_NN/、_PU/拐杖_NN/等_ETC/。_PU ","得知_VV/丁豪考_NR/上_VV/大学_NN/后_LC/,_PU/杭州_NR/隆昌_NR/粮油_NN/贸易_NN/公司_NN/捐款_VV/二万_CD/元_M/,_PU/资助_VV/他_PN/上_VV/大学_NN/,_PU/假肢厂_NN/等_ETC/单位_NN/则_AD/给_P/他_PN/送上_VV/了_AS/轮椅_NN/、_PU/拐杖_NN/等_"
1.0,(_PU/完_VV/)_PU ,(_PU/完_VV/)_PU 
1.0,3_CD/名_M/西方_NN/游客_NN/在_P/也门_NR/遇害_VV ,3_CD/名_M/西方_NN/游客_NN/在_P/也门_NR/遇害_VV 
1.0,新华社_NR/萨那_NR/12月_NT/29日_NT/电_NN/(_PU/记者_NN/蒋少清_NR/)_PU ,新华社_NR/萨那_NR/12月_NT/29日_NT/电_NN/(_PU/记者_NN/蒋少清_NR/)_PU 
0.9285714285714286,"也门_NR/内政部_NN/负责_VV/官员_NN/29日_NT/晚_NN/在_P/此间_NN/证实_VV/,_PU/3_CD/名_M/遭_LB/恐怖_NN/分子_NN/劫持_VV/的_DEC/西方_NN/游客_NN/当天_NT/下午_NT/在_P/也门_NR/南部_NN/阿比洋省_NR/埃马利布_NR/地区_NN/被_SB/杀害_VV/。_PU ","也门_NR/内政部_NN/负责_VV/官员_NN/29日_NT/晚_NT/在_P/此间_NN/证实_VV/,_PU/3_CD/名_M/遭_VV/恐怖_NN/分子_NN/劫持_VV/的_DEC/西方_NN/游客_NN/当天_NT/下午_NT/在_P/也门_NR/南部_NN/阿比洋省_NR/埃马利布_NR/地区_NN/被_SB/杀害_VV/。_PU "
0.8571428571428572,被_SB/害_VV/游客_NN/分别_AD/来自_VV/美国_NR/、_PU/英国_NR/和_CC/澳大利亚_NR/。_PU ,被害_JJ/游客_NN/分别_AD/来自_VV/美国_NR/、_PU/英国_NR/和_CC/澳大利亚_NR/。_PU 
0.875,他们_PN/是_VC/28日_NT/在_P/阿比洋省_NR/与_P/另外_JJ/13_CD/名_M/外国_NN/游客_NN/一起_AD/被_SB/劫持_VV/的_DEC/。_PU ,他们_PN/是_VC/28日_NT/在_P/阿比洋省_NR/与_P/另外_DT/13_CD/名_M/外国_NN/游客_NN/一起_AD/被_SB/劫持_VV/的_SP/。_PU 
0.8979591836734694,"劫案_NN/发生_VV/后_LC/,_PU/也门_NR/政府_NN/为_P/确保_VV/游客_NN/安全_NN/与_P/恐怖_NN/分子_NN/进行_VV/谈判_NN/,_PU/但_AD/就_AD/在_P/谈判_NN/过程_NN/中_LC/,_PU/3_CD/名_M/游客_NN/被_SB/杀害_VV/。_PU ","劫案_NN/发生_VV/后_LC/,_PU/也门_NR/政府_NN/为_P/确保_VV/游客_NN/安全_NN/与_CC/恐怖分子_NN/进行_VV/谈判_NN/,_PU/但_AD/就_AD/在_P/谈判_NN/过程_NN/中_LC/,_PU/3_CD/名_M/游客_NN/被_SB/杀害_VV/。_PU "
0.787878787878788,"也门_NR/内政部_NN/负责_VV/官员_NN/对_P/也通社_NR/发表_VV/谈话_NN/说_VV/,_PU/3_CD/名_M/游客_NN/被_SB/害_VV/后_LC/,_PU/为_P/阻止_VV/事件_NN/的_DEG/进一步_JJ/扩大_NN/和_CC/营救_VV/被_SB/劫持_VV/的_DEC/其他_DT/游客_NN/,_PU/也门_NR/保安_NN/人员_NN/同_P/恐怖_NN/分子_NN/发生_VV/交火_NN/,_PU/打死_VV/3_CD/名_M/恐怖_NN/分子_NN/,_PU/另外_AD/抓","也门_NR/内政部_NN/负责_VV/官员_NN/对_P/也通社_NR/发表_VV/谈话_NN/说_VV/,_PU/3_CD/名_M/游客_NN/被害_VV/后_LC/,_PU/为_P/阻止_VV/事件_NN/的_DEG/进一步_JJ/扩大_NN/和_CC/营救_NN/被_SB/劫持_VV/的_DEC/其他_DT/游客_NN/,_PU/也门_NR/保安_NN/人员_"
1.0,两_CD/名_M/游客_NN/也_AD/在_P/交火_NN/中_LC/受伤_VV/。_PU ,两_CD/名_M/游客_NN/也_AD/在_P/交火_NN/中_LC/受伤_VV/。_PU 
0.888888888888889,这_DT/位_M/官员_NN/对_P/发生_VV/这_DT/种_M/令_VV/人_NN/极为_AD/痛心_VA/的_DEC/事件_NN/并_CC/导致_VV/无辜_VA/的_DEC/外国_NN/游客_NN/被_SB/害_VV/而_MSP/表示_VV/不安_VA/。_PU ,这_DT/位_M/官员_NN/对_P/发生_VV/这_DT/种_M/令_VV/人_NN/极为_AD/痛心_VA/的_DEC/事件_NN/并_CC/导致_VV/无辜_VA/的_DEC/外国_NN/游客_NN/被害_NN/而_MSP/表示_VV/不安_NN/。_PU 
0.9629629629629629,"他_PN/表示_VV/,_PU/也门_NR/安全_NN/机构_NN/将_AD/严惩_VV/被_SB/抓获_VV/的_DEC/恐怖_NN/分子_NN/,_PU/对_P/任何_DT/破坏_VV/社会_NN/安全_NN/和_CC/稳定_NN/的_DEC/人_NN/给予_VV/坚决_JJ/镇压_NN/,_PU/决_AD/不_AD/手软_VV/。_PU ","他_PN/表示_VV/,_PU/也门_NR/安全_NN/机构_NN/将_AD/严惩_VV/被_SB/抓获_VV/的_DEC/恐怖_NN/分子_NN/,_PU/对_P/任何_DT/破坏_VV/社会_NN/安全_NN/和_CC/稳定_NN/的_DEC/人_NN/给予_VV/坚决_JJ/镇压_NN/,_PU/决_AD/不_AD/手软_VA/。_PU "
0.9411764705882353,"据_P/初步_JJ/调查_NN/,_PU/恐怖_NN/分子_NN/此_DT/次_M/行动_NN/的_DEG/目的_NN/主要_AD/针对_VV/美_NR/英_NR/游客_NN/,_PU/他们_PN/表示_VV/要_VV/对_P/美_NR/英_NR/游客_NN/采取_VV/“_PU/毁灭性_JJ/打击_NN/”_PU/。_PU ","据_P/初步_JJ/调查_NN/,_PU/恐怖分子_NN/此_DT/次_M/行动_NN/的_DEG/目的_NN/主要_AD/针对_VV/美_NR/英_NR/游客_NN/,_PU/他们_PN/表示_VV/要_VV/对_P/美_NR/英_NR/游客_NN/采取_VV/“_PU/毁灭性_JJ/打击_NN/”_PU/。_PU "
1.0,(_PU/完_VV/)_PU ,(_PU/完_VV/)_PU 
1.0,山东_NR/淄博_NR/将_AD/在_P/北京_NR/举行_VV/产品_NN/展示_NN/暨_CC/投资_NN/洽谈会_NN ,山东_NR/淄博_NR/将_AD/在_P/北京_NR/举行_VV/产品_NN/展示_NN/暨_CC/投资_NN/洽谈会_NN 
0.8000000000000002,新华社_NR/北京_NR/二月_NT/八日_NT/电_NN ,新华社_NN/北京_NR/二月_NT/八日_NT/电_NN 
0.9473684210526316,"地处_VV/山东_NR/半岛_NN/沿海_NN/经济_NN/开放区_NN/的_DEC/淄博市_NR/,_PU/将_AD/于_P/二月_NT/二十九日_NT/在_P/北京_NR/举办_VV/一_CD/次_M/大规模_JJ/的_DEG/工业_NN/产品_NN/展示_NN/暨_CC/投资_NN/贸易_NN/洽谈会_NN/。_PU ","地处_VV/山东_NR/半岛_NN/沿海_NN/经济_NN/开放区_NN/的_DEC/淄博市_NR/,_PU/将_AD/于_P/二月_NT/二十九日_NT/在_P/北京_NR/举办_VV/一_CD/次_M/大_JJ/规模_NN/的_DEG/工业_NN/产品_NN/展示_NN/暨_CC/投资_NN/贸易_NN/洽谈会_NN/。_PU "
1.0,"淄博市_NR/去年_NT/国内_NN/生产_NN/总值_NN/达_VV/四百一十五亿_CD/元_M/人民币_NN/,_PU/是_VC/中国_NR/城市_NN/经济_NN/五十_CD/强_NN/之一_NN/。_PU ","淄博市_NR/去年_NT/国内_NN/生产_NN/总值_NN/达_VV/四百一十五亿_CD/元_M/人民币_NN/,_PU/是_VC/中国_NR/城市_NN/经济_NN/五十_CD/强_NN/之一_NN/。_PU "
1.0,"目前_NT/已_AD/累计_AD/批准_VV/三资_JJ/企业_NN/一千四百三十二_CD/家_M/,_PU/利用_VV/外资_NN/十四点七亿_CD/美元_M/。_PU ","目前_NT/已_AD/累计_AD/批准_VV/三资_JJ/企业_NN/一千四百三十二_CD/家_M/,_PU/利用_VV/外资_NN/十四点七亿_CD/美元_M/。_PU "
0.9444444444444444,"十四_CD/平方公里_M/的_DEG/国家级_JJ/高新_JJ/技术_NN/产业_NN/开发区_NN/已_AD/形成_VV/规模_NN/,_PU/进区_JJ/企业_NN/达_VV/八百二十八_CD/家_M/。_PU ","十四_CD/平方公里_M/的_DEG/国家级_JJ/高新_JJ/技术_NN/产业_NN/开发区_NN/已_AD/形成_VV/规模_NN/,_PU/进区_NN/企业_NN/达_VV/八百二十八_CD/家_M/。_PU "
0.8648648648648648,"北京_NR/淄博_NR/工业_NN/产品_NN/展示_NN/暨_CC/投资_NN/贸易_NN/洽谈会_NN/规模_NN/较_AD/大_VA/,_PU/共_AD/有_VE/三十五_CD/个_M/行业_NN/的_DEG/六百多_CD/家_M/企业_NN/参加_VV/;_PU/同时_AD/将_AD/推出_VV/二百二十_CD/个_M/重点_NN/项目_NN/对_P/外_NN/招商_VV/,_PU/主要_AD/涉及_VV/化工_NN/、_PU/医药_NN/、_PU/纺织_NN/、_PU/建材_NN/、_PU/机械_NN/、_PU/电子_","北京_NR/淄博_NR/工业_NN/产品_NN/展示_NN/暨_CC/投资_NN/贸易_NN/洽谈会_NN/规模_NN/较_AD/大_VA/,_PU/共_AD/有_VE/三十五_CD/个_M/行业_NN/的_DEG/六百多_CD/家_M/企业_NN/参加_VV/;_PU/同时_AD/将_AD/推出_VV/二百二十_CD/个_M/重点_NN/项目_NN/对_P/外_NN"
1.0,(_PU/完_VV/)_PU ,(_PU/完_VV/)_PU 
0.7692307692307692,中国_NR/京杭_NR/大_JJ/运河_NN/经济带_NN/迅速_AD/崛起_VV ,中国_NR/京杭_NR/大运河_NN/经济带_NN/迅速_AD/崛起_VV 
1.0,新华社_NN/北京_NR/二月_NT/二十四日_NT/电_NN ,新华社_NN/北京_NR/二月_NT/二十四日_NT/电_NN 
0.8148148148148148,"古老_VA/的_DEC/京杭_NR/大_JJ/运河_NN/如今_NT/不仅_CC/在_P/贯通_VV/南北_NN/运输_NN/方面_NN/发挥_VV/重要_JJ/作用_NN/,_PU/而且_CC/带动起_VV/一_CD/条_M/欣欣向荣_VV/的_DEC/工业_NN/走廊_NN/,_PU/形成_VV/了_AS/大_JJ/运河_NN/经济带_NN/。_PU ","古老_VA/的_DEC/京杭_NR/大运河_NN/如今_NT/不仅_AD/在_P/贯通_VV/南北_NN/运输_NN/方面_NN/发挥_VV/重要_JJ/作用_NN/,_PU/而且_AD/带动_VV/起_VV/一_CD/条_M/欣欣向荣_VV/的_DEC/工业_NN/走廊_NN/,_PU/形成_VV/了_AS/大运河_NN/经济带_NN/。_PU "
1.0,"京杭_NR/运河_NN/古来_AD/繁华_VA/,_PU/两_CD/岸_NN/商贾_NN/云集_VV/,_PU/贸易_NN/发达_VA/。_PU ","京杭_NR/运河_NN/古来_AD/繁华_VA/,_PU/两_CD/岸_NN/商贾_NN/云集_VV/,_PU/贸易_NN/发达_VA/。_PU "
0.8196721311475409,"随着_P/中国_NR/对_P/大_JJ/运河_NN/的_DEG/整治_NN/,_PU/运河_NN/航道_NN/状况_NN/得到_VV/极大_JJ/改善_NN/,_PU/许多_CD/企业_NN/纷纷_AD/看好_VV/这_DT/条_M/“_PU/黄金_NN/水道_NN/”_PU/,_PU/积极_AD/在_P/此_PN/投资_VV/建厂_VV/,_PU/沿_P/河_NN/企业_NN/星罗棋布_VV/。_PU ","随着_P/中国_NR/对_P/大运河_NR/的_DEG/整治_NN/,_PU/运河_NN/航道_NN/状况_NN/得到_VV/极大_JJ/改善_NN/,_PU/许多_CD/企业_NN/纷纷_AD/看好_VV/这_DT/条_M/“_PU/黄金水道_NN/”_PU/,_PU/积极_AD/在_P/此_PN/投资_VV/建厂_VV/,_PU/沿河_NN/企业_NN/星罗棋"
0.9302325581395349,"据_P/初步_JJ/统计_NN/,_PU/仅_AD/运量_NN/在_P/万_CD/吨_M/上_LC/的_DEC/企业_NN/就_AD/有_VE/二千多_CD/家_M/,_PU/小_VA/的_DEC/乡镇_NN/企业_NN/则_AD/不计其数_VV/。_PU ","据_P/初步_JJ/统计_NN/,_PU/仅_AD/运量_NN/在_P/万_CD/吨_M/上_LC/的_DEC/企业_NN/就_AD/有_VE/二千多_CD/家_M/,_PU/小_JJ/的_DEG/乡镇_NN/企业_NN/则_AD/不计其数_VV/。_PU "
0.875,"大_JJ/运河_NN/作为_P/一_CD/条_M/水运_NN/大_JJ/动脉_NN/,_PU/为_P/沿岸_NN/企业_NN/提供_VV/了_AS/运输_NN/和_CC/给排水_NN/之_DEG/便_NN/,_PU/成为_VV/企业_NN/发展_NN/的_DEG/生命_NN/通道_NN/。_PU ","大运河_NR/作为_P/一_CD/条_M/水运_NN/大_JJ/动脉_NN/,_PU/为_P/沿岸_NN/企业_NN/提供_VV/了_AS/运输_NN/和_CC/给排水_NN/之_DEG/便_NN/,_PU/成为_VV/企业_NN/发展_VV/的_DEC/生命_NN/通道_NN/。_PU "
0.9268292682926829,"据_P/江苏_NR/苏钢_NR/集团_NN/公司_NN/负责人_NN/介绍_VV/,_PU/苏钢_NR/每_DT/年_M/要_VV/靠_P/大_JJ/运河_NN/运输_VV/原料_NN/、_PU/成品_NN/一百五十万_CD/吨_M/。_PU ","据_P/江苏_NR/苏钢_NR/集团_NN/公司_NN/负责人_NN/介绍_VV/,_PU/苏钢_NR/每_DT/年_M/要_VV/靠_P/大运河_NN/运输_VV/原料_NN/、_PU/成品_NN/一百五十万_CD/吨_M/。_PU "
0.9473684210526316,"其中_NN/煤炭_NN/从_P/徐州_NR/运来_VV/,_PU/走_VV/运河_NN/比_P/走_VV/陆路_NN/运费_NN/每_DT/吨_M/便宜_VA/十五_CD/元_M/,_PU/仅_AD/此_DT/一_CD/项_M/大_JJ/运河_NN/每_DT/年_M/就_AD/为_P/厂家_NN/节约_VV/成本_NN/二千多万_CD/元_M/。_PU ","其中_NN/煤炭_NN/从_P/徐州_NR/运来_VV/,_PU/走_VV/运河_NN/比_P/走_VV/陆路_NN/运费_NN/每_DT/吨_M/便宜_VA/十五_CD/元_M/,_PU/仅_AD/此_DT/一_CD/项_M/大运河_NN/每_DT/年_M/就_AD/为_P/厂家_NN/节约_VV/成本_NN/二千多万_CD/元_M"
0.8679245283018868,"运河_NN/整治_VV/后_LC/,_PU/苏钢_NR/在_P/运河_NN/对岸_NN/建_VV/了_AS/新_JJ/厂区_NN/,_PU/并_CC/自筹_VV/资金_NN/建设_VV/了_AS/一_CD/座_M/跨运河_JJ/大_JJ/桥_NN/,_PU/把_BA/新_JJ/厂_NN/、_PU/老_JJ/厂_NN/连为_VV/一体_NN/。_PU ","运河_NN/整治_VV/后_LC/,_PU/苏钢_NR/在_P/运河_NN/对岸_NN/建_VV/了_AS/新_JJ/厂区_NN/,_PU/并_CC/自筹_VV/资金_NN/建设_VV/了_AS/一_CD/座_M/跨_VV/运河_NN/大桥_NN/,_PU/把_BA/新_JJ/厂_NN/、_PU/老_JJ/厂_NN/连为_VV/一体_NN/。"
1.0,"运河_NN/沿岸_NN/企业_NN/涉及_VV/钢铁_NN/、_PU/电力_NN/、_PU/建材_NN/、_PU/机械_NN/等_ETC/行业_NN/,_PU/多_AD/为_VC/当地_NN/经济_NN/支柱_NN/。_PU ","运河_NN/沿岸_NN/企业_NN/涉及_VV/钢铁_NN/、_PU/电力_NN/、_PU/建材_NN/、_PU/机械_NN/等_ETC/行业_NN/,_PU/多_AD/为_VC/当地_NN/经济_NN/支柱_NN/。_PU "
0.823529411764706,"常州市_NR/沿_P/运河_NN/两_CD/岸_NN/零点五_CD/平方公里_M/范围_NN/内_LC/,_PU/大型_JJ/厂_NN/矿_NN/企业_NN/有_VE/一百八十六_CD/家_M/。_PU ","常州市_NR/沿运河_NN/两_CD/岸_NN/零点五_CD/平方公里_M/范围_NN/内_LC/,_PU/大型_JJ/厂矿_NN/企业_NN/有_VE/一百八十六_CD/家_M/。_PU "
0.9411764705882353,"在_P/常州_NR/重点_AD/培育_VV/的_DEC/十_CD/大_JJ/支柱_NN/产业_NN/中_LC/,_PU/动力_NN/机械_NN/工业_NN/、_PU/汽车_NN/工业_NN/、_PU/工程_NN/机械_NN/工业_NN/、_PU/输变电_NN/设备_NN/工业_NN/等_ETC/七_CD/大_JJ/产业_NN/均_AD/沿_P/河_NN/分布_VV/。_PU ","在_P/常州_NR/重点_AD/培育_VV/的_DEC/十_CD/大_JJ/支柱_NN/产业_NN/中_LC/,_PU/动力_NN/机械_NN/工业_NN/、_PU/汽车_NN/工业_NN/、_PU/工程_NN/机械_NN/工业_NN/、_PU/输变电_NN/设备_NN/工业_NN/等_ETC/七_CD/大_JJ/产业_NN/均_AD/沿河_VV/分布_VV/。_PU "
0.9,"无锡市_NR/沿_P/运河_NN/企业_NN/有_VE/五百多_CD/家_M/,_PU/超亿元_JJ/产值_NN/的_DEG/大型_JJ/企业_NN/有_VE/五十多_CD/家_M/,_PU/成为_VV/无锡市_NR/经济_NN/发展_NN/的_DEG/主_JJ/骨架_NN/。_PU ","无锡市_NR/沿_P/运河_NN/企业_NN/有_VE/五百多_CD/家_M/,_PU/超亿_CD/元_M/产值_NN/的_DEC/大型_JJ/企业_NN/有_VE/五十多_CD/家_M/,_PU/成为_VV/无锡市_NR/经济_NN/发展_NN/的_DEG/主_JJ/骨架_NN/。_PU "
1.0,"镇江市_NR/沿_P/运河_NN/分布_VV/各_DT/类_M/企业_NN/四百三十五_CD/家_M/,_PU/年_JJ/产值_NN/二十二亿_CD/元_M/,_PU/利税_NN/一点六八亿_CD/元_M/,_PU/是_VC/镇江_NR/经济_NN/的_DEG/主要_JJ/支柱_NN/。_PU ","镇江市_NR/沿_P/运河_NN/分布_VV/各_DT/类_M/企业_NN/四百三十五_CD/家_M/,_PU/年_JJ/产值_NN/二十二亿_CD/元_M/,_PU/利税_NN/一点六八亿_CD/元_M/,_PU/是_VC/镇江_NR/经济_NN/的_DEG/主要_JJ/支柱_NN/。_PU "
0.8421052631578948,"扬州市_NR/傍_P/河_NN/而_MSP/建_VV/的_DEC/各_DT/类_M/企业_NN/一百三十余_CD/家_M/,_PU/该_DT/市_NN/的_DEG/名牌_NN/产品_NN/、_PU/支柱_NN/产业_NN/、_PU/外向型_JJ/经济_NN/大多_AD/沿_P/河_NN/分布_VV/,_PU/成为_VV/扬州_NR/经济_NN/新_VA/的_DEC/生长点_NN/。_PU ","扬州市_NR/傍河而建_VV/的_DEC/各_DT/类_M/企业_NN/一百三十余_CD/家_M/,_PU/该_DT/市_NN/的_DEG/名牌_JJ/产品_NN/、_PU/支柱_NN/产业_NN/、_PU/外向型_JJ/经济_NN/大多_AD/沿河_VV/分布_VV/,_PU/成为_VV/扬州_NR/经济_NN/新_VA/的_DEC/生长点_NN/。_PU "
0.8571428571428572,"大_JJ/运河_NN/的_DEG/大_JJ/规模_NN/整治_NN/,_PU/改善_VV/了_AS/沿_P/河_NN/市_NN/县_NN/的_DEG/投资_NN/环境_NN/,_PU/以_P/良好_VA/的_DEC/水运_NN/优势_NN/吸引_VV/外商_NN/投资_NN/,_PU/促进_VV/了_AS/外向型_JJ/经济_NN/的_DEG/发展_NN/。_PU ","大运河_NR/的_DEG/大_JJ/规模_NN/整治_NN/,_PU/改善_VV/了_AS/沿河市县_NR/的_DEG/投资_NN/环境_NN/,_PU/以_P/良好_VA/的_DEC/水运_NN/优势_NN/吸引_VV/外商_NN/投资_NN/,_PU/促进_VV/了_AS/外向型_JJ/经济_NN/的_DEG/发展_NN/。_PU "
0.9375,常州市_NR/的_DEG/大多数_CD/重点_AD/推进_VV/利用_VV/外资_NN/项目_NN/和_CC/招商_NN/项目_NN/分布_VV/在_P/运河_NN/两_CD/岸_NN/。_PU ,常州市_NR/的_DEG/大多数_CD/重点_NN/推进_VV/利用_VV/外资_NN/项目_NN/和_CC/招商_NN/项目_NN/分布_VV/在_P/运河_NN/两_CD/岸_NN/。_PU 
0.918918918918919,"镇江市_NR/近年_NT/依托_VV/大_JJ/运河_NN/建厂_VV/的_DEC/外商_NN/独资_JJ/企业_NN/就_AD/有_VE/八_CD/家_M/,_PU/合资_JJ/企业_NN/更_AD/多_VA/。_PU ","镇江市_NR/近年_NT/依托_VV/大运河_NR/建厂_VV/的_DEC/外商_NN/独资_JJ/企业_NN/就_AD/有_VE/八_CD/家_M/,_PU/合资_JJ/企业_NN/更_AD/多_VA/。_PU "
1.0,(_PU/完_VV/)_PU ,(_PU/完_VV/)_PU 
1.0,国际_NN/社会_NN/积极_AD/支持_VV/图们江_NR/开发_NN ,国际_NN/社会_NN/积极_AD/支持_VV/图们江_NR/开发_NN 
1.0,新华社_NN/长春_NR/十二月_NT/十六日_NT/电_NN/(_PU/记者_NN/周长庆_NR/)_PU ,新华社_NN/长春_NR/十二月_NT/十六日_NT/电_NN/(_PU/记者_NN/周长庆_NR/)_PU 
0.9180327868852458,"今年_NT/以来_LC/,_PU/联合国_NR/开发_NN/计划署_NN/在_P/中国_NR/吉林_NR/,_PU/举行_VV/了_AS/图们江_NR/地区_NN/国际_NN/旅游_NN/会议_NN/,_PU/对_P/中国_NR/长白山_NR/冬季_NT/冰雪_NN/旅游_NN/等_ETC/项目_NN/积极_AD/支持_VV/;_PU/同时_AD/还_AD/出资_VV/在_P/这里_PN/培训_VV/国际_NN/经贸_NN/人才_NN/。_PU ","今年_NT/以来_LC/,_PU/联合国_NR/开发_NN/计划署_NN/在_P/中国_NR/吉林_NR/,_PU/举行_VV/了_AS/图们江_NR/地区_NN/国际_NN/旅游_NN/会议_NN/,_PU/对_P/中国_NR/长白山_NR/冬季_NT/冰雪_NN/旅游_NN/等_ETC/项目_NN/积极_AD/支持_VV/;_PU/同时_AD/还_AD/出资_VV/在_P"
0.9090909090909091,"联合国_NR/工发_JJ/组织_NN/近期_NT/对_P/图们江_NR/地区_NN/工业_NN/项目_NN/现状_NN/进行_VV/了_AS/充分_JJ/调查_NN/,_PU/并_CC/对_P/该_DT/地区_NN/未来_NT/工业_NN/发展_VV/项目_NN/提出_VV/建议_NN/。_PU ","联合国_NR/工发_NN/组织_NN/近期_NT/对_P/图们江_NR/地区_NN/工业_NN/项目_NN/现状_NN/进行_VV/了_AS/充分_JJ/调查_NN/,_PU/并_CC/对_P/该_DT/地区_NN/未来_NT/工业_NN/发展_NN/项目_NN/提出_VV/建议_NN/。_PU "
0.9230769230769231,"他们_PN/还_AD/对_P/有关_JJ/国家_NN/提出_VV/的_DEC/工业_NN/项目_NN/邀请_VV/专家_NN/进行_VV/评估_NN/,_PU/评估_NN/之后_LC/再_AD/把_BA/这些_DT/项目_NN/输入_VV/工发_JJ/组织_NN/的_DEG/网络_NN/进行_VV/国际_NN/招商_NN/。_PU ","他们_PN/还_AD/对_P/有关_JJ/国家_NN/提出_VV/的_DEC/工业_NN/项目_NN/邀请_NN/专家_NN/进行_VV/评估_NN/,_PU/评估_NN/之后_LC/再_AD/把_BA/这些_DT/项目_NN/输入_VV/工发_NN/组织_NN/的_DEG/网络_NN/进行_VV/国际_NN/招商_NN/。_PU "
